test,agemon_min,agemon_max,raw,ss,CI90,CI95,percentile,age_equiv,desc_range
esege,90,95,7,67,62 - 72,61 - 73,1,5:0 to 5:3,Significantly Below Average
esege,90,95,8,69,64 - 74,63 - 75,2,5:0 to 5:3,Significantly Below Average
esege,90,95,9,70,65 - 75,64 - 76,2,5:0 to 5:3,Well Below Average
esege,90,95,10,72,67 - 77,66 - 78,3,5:4 to 5:7,Well Below Average
esege,90,95,11,73,68 - 78,67 - 79,4,5:4 to 5:7,Well Below Average
esege,90,95,12,75,70 - 80,69 - 81,5,5:4 to 5:7,Well Below Average
esege,90,95,13,77,72 - 82,71 - 83,6,5:8 to 5:11,Well Below Average
esege,90,95,14,79,74 - 84,73 - 85,8,5:8 to 5:11,Well Below Average
esege,90,95,15,81,76 - 86,75 - 87,10,6:0 to 6:5,Below Average
esege,90,95,16,83,78 - 88,77 - 89,13,6:0 to 6:5,Below Average
esege,90,95,17,86,81 - 91,80 - 92,18,6:0 to 6:5,Below Average
esege,90,95,18,89,84 - 94,83 - 95,23,6:6 to 6:11,Below Average
esege,90,95,19,92,87 - 97,86 - 98,30,6:6 to 6:11,Average
esege,90,95,20,96,91 - 101,90 - 102,39,7:0 to 7:5,Average
esege,90,95,21,101,96 - 106,95 - 107,53,7:6 to 7:11,Average
esege,90,95,22,106,101 - 111,100 - 112,66,8:0 to 8:5,Average
esege,90,95,23,111,106 - 116,105 - 117,77,8:6 to 9:3,Above Average
esege,90,95,24,116,111 - 121,110 - 122,86,> stop age,Above Average
esege,90,95,25,121,116 - 126,115 - 127,92,> stop age,Well Above Average
esege,96,101,0,55,50 - 60,49 - 61,0.1,< start age,Significantly Below Average
esege,96,101,1,56,51 - 61,50 - 62,0.2,< start age,Significantly Below Average
esege,96,101,2,57,52 - 62,51 - 63,0.2,< start age,Significantly Below Average
esege,96,101,3,59,54 - 64,53 - 65,0.3,< start age,Significantly Below Average
esege,96,101,4,60,55 - 65,54 - 66,0.4,< start age,Significantly Below Average
esege,96,101,5,61,56 - 66,55 - 67,0.5,5:0 to 5:3,Significantly Below Average
esege,96,101,6,62,57 - 67,56 - 68,1,5:0 to 5:3,Significantly Below Average
esege,96,101,7,63,58 - 68,57 - 69,1,5:0 to 5:3,Significantly Below Average
esege,96,101,8,65,60 - 70,59 - 71,1,5:0 to 5:3,Significantly Below Average
esege,96,101,9,66,61 - 71,60 - 72,1,5:0 to 5:3,Significantly Below Average
esege,96,101,10,68,63 - 73,62 - 74,2,5:4 to 5:7,Significantly Below Average
esege,96,101,11,69,64 - 74,63 - 75,2,5:4 to 5:7,Significantly Below Average
esege,96,101,12,71,66 - 76,65 - 77,3,5:4 to 5:7,Well Below Average
esege,96,101,13,73,68 - 78,67 - 79,4,5:8 to 5:11,Well Below Average
esege,96,101,14,75,70 - 80,69 - 81,5,5:8 to 5:11,Well Below Average
esege,96,101,15,77,72 - 82,71 - 83,6,6:0 to 6:5,Well Below Average
esege,96,101,16,79,74 - 84,73 - 85,8,6:0 to 6:5,Well Below Average
esege,96,101,17,81,76 - 86,75 - 87,10,6:0 to 6:5,Below Average
esege,96,101,18,84,79 - 89,78 - 90,14,6:6 to 6:11,Below Average
esege,96,101,19,88,83 - 93,82 - 94,21,6:6 to 6:11,Below Average
esege,96,101,20,92,87 - 97,86 - 98,30,7:0 to 7:5,Average
esege,96,101,21,97,92 - 102,91 - 103,42,7:6 to 7:11,Average
esege,96,101,22,102,97 - 107,96 - 108,55,8:0 to 8:5,Average
esege,96,101,23,107,102 - 112,101 - 113,68,8:6 to 9:3,Average
esege,96,101,24,112,107 - 117,106 - 118,79,> stop age,Above Average
esege,96,101,25,119,114 - 124,113 - 125,90,> stop age,Above Average
esege,102,117,0,51,46 - 56,45 - 57,0.1,< start age,Significantly Below Average
esege,102,117,1,52,47 - 57,46 - 58,0.1,< start age,Significantly Below Average
esege,102,117,2,53,48 - 58,47 - 59,0.1,< start age,Significantly Below Average
esege,102,117,3,54,49 - 59,48 - 60,0.1,< start age,Significantly Below Average
esege,102,117,4,55,50 - 60,49 - 61,0.1,< start age,Significantly Below Average
esege,102,117,5,56,51 - 61,50 - 62,0.2,5:0 to 5:3,Significantly Below Average
esege,102,117,6,58,53 - 63,52 - 64,0.3,5:0 to 5:3,Significantly Below Average
esege,102,117,7,59,54 - 64,53 - 65,0.3,5:0 to 5:3,Significantly Below Average
esege,102,117,8,60,55 - 65,54 - 66,0.4,5:0 to 5:3,Significantly Below Average
esege,102,117,9,61,56 - 66,55 - 67,0.5,5:0 to 5:3,Significantly Below Average
esege,102,117,10,63,58 - 68,57 - 69,1,5:4 to 5:7,Significantly Below Average
esege,102,117,11,64,59 - 69,58 - 70,1,5:4 to 5:7,Significantly Below Average
esege,102,117,12,66,61 - 71,60 - 72,1,5:4 to 5:7,Significantly Below Average
esege,102,117,13,67,62 - 72,61 - 73,1,5:8 to 5:11,Significantly Below Average
esege,102,117,14,69,64 - 74,63 - 75,2,5:8 to 5:11,Significantly Below Average
esege,102,117,15,71,66 - 76,65 - 77,3,6:0 to 6:5,Well Below Average
esege,102,117,16,73,68 - 78,67 - 79,4,6:0 to 6:5,Well Below Average
esege,102,117,17,76,71 - 81,70 - 82,5,6:0 to 6:5,Well Below Average
esege,102,117,18,79,74 - 84,73 - 85,8,6:6 to 6:11,Well Below Average
esege,102,117,19,82,77 - 87,76 - 88,12,6:6 to 6:11,Below Average
esege,102,117,20,86,81 - 91,80 - 92,18,7:0 to 7:5,Below Average
esege,102,117,21,91,86 - 96,85 - 97,27,7:6 to 7:11,Average
esege,102,117,22,96,91 - 101,90 - 102,39,8:0 to 8:5,Average
esege,102,117,23,101,96 - 106,95 - 107,53,8:6 to 9:3,Average
esege,102,117,24,109,104 - 114,103 - 115,73,> stop age,Average
esege,102,117,25,115,110 - 120,109 - 121,84,> stop age,Above Average
lske,60,63,0,66,61 - 71,60 - 72,1,< start age,Significantly Below Average
lske,60,63,1,70,65 - 75,64 - 76,2,< start age,Well Below Average
lske,60,63,2,74,69 - 79,68 - 80,4,< start age,Well Below Average
lske,60,63,3,77,72 - 82,71 - 83,6,< start age,Well Below Average
lske,60,63,4,80,75 - 85,74 - 86,9,< start age,Below Average
lske,60,63,5,83,78 - 88,77 - 89,13,< start age,Below Average
lske,60,63,6,86,81 - 91,80 - 92,18,< start age,Below Average
lske,60,63,7,89,84 - 94,83 - 95,23,< start age,Below Average
lske,60,63,8,91,86 - 96,85 - 97,27,< start age,Average
lske,60,63,9,93,88 - 98,87 - 99,32,< start age,Average
lske,60,63,10,95,90 - 100,89 - 101,37,5:0 to 5:3,Average
lske,60,63,11,97,92 - 102,91 - 103,42,5:0 to 5:3,Average
lske,60,63,12,99,94 - 104,93 - 105,47,5:0 to 5:3,Average
lske,60,63,13,101,96 - 106,95 - 107,53,5:0 to 5:3,Average
lske,60,63,14,103,98 - 108,97 - 109,58,5:0 to 5:3,Average
lske,60,63,15,105,100 - 110,99 - 111,63,5:4 to 5:7,Average
lske,60,63,16,107,102 - 112,101 - 113,68,5:4 to 5:7,Average
lske,60,63,17,108,103 - 113,102 - 114,70,5:4 to 5:7,Average
lske,60,63,18,110,105 - 115,104 - 116,75,5:8 to 5:11,Above Average
lske,60,63,19,112,107 - 117,106 - 118,79,5:8 to 5:11,Above Average
lske,60,63,20,114,109 - 119,108 - 120,82,5:8 to 5:11,Above Average
lske,60,63,21,116,111 - 121,110 - 122,86,5:8 to 5:11,Above Average
lske,60,63,22,118,113 - 123,112 - 124,88,6:0 to 6:5,Above Average
lske,60,63,23,121,116 - 126,115 - 127,92,6:0 to 6:5,Well Above Average
lske,60,63,24,123,118 - 128,117 - 129,94,6:0 to 6:5,Well Above Average
lske,60,63,25,125,120 - 130,119 - 130,95,6:6 to 6:11,Well Above Average
lske,60,63,26,128,123 - 130,122 - 130,97,6:6 to 6:11,Well Above Average
lske,60,63,27,130,125 - 130,124 - 130,98,6:6 to 6:11,Well Above Average
lske,60,63,28,130,125 - 130,124 - 130,98,6:6 to 6:11,Well Above Average
lske,60,63,29,130,125 - 130,124 - 130,98,7:0 to 7:5,Well Above Average
lske,60,63,30,130,125 - 130,124 - 130,98,7:0 to 7:5,Well Above Average
lske,60,63,31,130,125 - 130,124 - 130,98,7:6 to 7:11,Well Above Average
lske,60,63,32,130,125 - 130,124 - 130,98,8:0 to 8:5,Well Above Average
lske,60,63,33,130,125 - 130,124 - 130,98,8:6 to 9:3,Well Above Average
lske,64,67,0,62,57 - 67,56 - 68,1,< start age,Significantly Below Average
lske,64,67,1,66,61 - 71,60 - 72,1,< start age,Significantly Below Average
lske,64,67,2,70,65 - 75,64 - 76,2,< start age,Well Below Average
lske,64,67,3,74,69 - 79,68 - 80,4,< start age,Well Below Average
lske,64,67,4,77,72 - 82,71 - 83,6,< start age,Well Below Average
lske,64,67,5,80,75 - 85,74 - 86,9,< start age,Below Average
lske,64,67,6,82,77 - 87,76 - 88,12,< start age,Below Average
lske,64,67,7,84,79 - 89,78 - 90,14,< start age,Below Average
lske,64,67,8,86,81 - 91,80 - 92,18,< start age,Below Average
lske,64,67,9,88,83 - 93,82 - 94,21,< start age,Below Average
lske,64,67,10,90,85 - 95,84 - 96,25,5:0 to 5:3,Average
lske,64,67,11,91,86 - 96,85 - 97,27,5:0 to 5:3,Average
lske,64,67,12,93,88 - 98,87 - 99,32,5:0 to 5:3,Average
lske,64,67,13,95,90 - 100,89 - 101,37,5:0 to 5:3,Average
lske,64,67,14,97,92 - 102,91 - 103,42,5:0 to 5:3,Average
lske,64,67,15,98,93 - 103,92 - 104,45,5:4 to 5:7,Average
lske,64,67,16,100,95 - 105,94 - 106,50,5:4 to 5:7,Average
lske,64,67,17,102,97 - 107,96 - 108,55,5:4 to 5:7,Average
lske,64,67,18,104,99 - 109,98 - 110,61,5:8 to 5:11,Average
lske,64,67,19,105,100 - 110,99 - 111,63,5:8 to 5:11,Average
lske,64,67,20,107,102 - 112,101 - 113,68,5:8 to 5:11,Average
lske,64,67,21,109,104 - 114,103 - 115,73,5:8 to 5:11,Average
lske,64,67,22,111,106 - 116,105 - 117,77,6:0 to 6:5,Above Average
lske,64,67,23,113,108 - 118,107 - 119,81,6:0 to 6:5,Above Average
lske,64,67,24,115,110 - 120,109 - 121,84,6:0 to 6:5,Above Average
lske,64,67,25,118,113 - 123,112 - 124,88,6:6 to 6:11,Above Average
lske,64,67,26,120,115 - 125,114 - 126,91,6:6 to 6:11,Well Above Average
lske,64,67,27,123,118 - 128,117 - 129,94,6:6 to 6:11,Well Above Average
lske,64,67,28,126,121 - 130,120 - 130,96,6:6 to 6:11,Well Above Average
lske,64,67,29,129,124 - 130,123 - 130,97,7:0 to 7:5,Well Above Average
lske,64,67,30,130,125 - 130,124 - 130,98,7:0 to 7:5,Well Above Average
lske,64,67,31,130,125 - 130,124 - 130,98,7:6 to 7:11,Well Above Average
lske,64,67,32,130,125 - 130,124 - 130,98,8:0 to 8:5,Well Above Average
lske,64,67,33,130,125 - 130,124 - 130,98,8:6 to 9:3,Well Above Average
lske,68,71,0,58,53 - 63,52 - 64,0.3,< start age,Significantly Below Average
lske,68,71,1,62,57 - 67,56 - 68,1,< start age,Significantly Below Average
lske,68,71,2,66,61 - 71,60 - 72,1,< start age,Significantly Below Average
lske,68,71,3,70,65 - 75,64 - 76,2,< start age,Well Below Average
lske,68,71,4,73,68 - 78,67 - 79,4,< start age,Well Below Average
lske,68,71,5,75,70 - 80,69 - 81,5,< start age,Well Below Average
lske,68,71,6,77,72 - 82,71 - 83,6,< start age,Well Below Average
lske,68,71,7,79,74 - 84,73 - 85,8,< start age,Well Below Average
lske,68,71,8,81,76 - 86,75 - 87,10,< start age,Below Average
lske,68,71,9,83,78 - 88,77 - 89,13,< start age,Below Average
lske,68,71,10,85,80 - 90,79 - 91,16,5:0 to 5:3,Below Average
lske,68,71,11,86,81 - 91,80 - 92,18,5:0 to 5:3,Below Average
lske,68,71,12,88,83 - 93,82 - 94,21,5:0 to 5:3,Below Average
lske,68,71,13,90,85 - 95,84 - 96,25,5:0 to 5:3,Average
lske,68,71,14,91,86 - 96,85 - 97,27,5:0 to 5:3,Average
lske,68,71,15,93,88 - 98,87 - 99,32,5:4 to 5:7,Average
lske,68,71,16,94,89 - 99,88 - 100,34,5:4 to 5:7,Average
lske,68,71,17,96,91 - 101,90 - 102,39,5:4 to 5:7,Average
lske,68,71,18,98,93 - 103,92 - 104,45,5:8 to 5:11,Average
lske,68,71,19,99,94 - 104,93 - 105,47,5:8 to 5:11,Average
lske,68,71,20,101,96 - 106,95 - 107,53,5:8 to 5:11,Average
lske,68,71,21,103,98 - 108,97 - 109,58,5:8 to 5:11,Average
lske,68,71,22,105,100 - 110,99 - 111,63,6:0 to 6:5,Average
lske,68,71,23,107,102 - 112,101 - 113,68,6:0 to 6:5,Average
lske,68,71,24,109,104 - 114,103 - 115,73,6:0 to 6:5,Average
lske,68,71,25,111,106 - 116,105 - 117,77,6:6 to 6:11,Above Average
lske,68,71,26,113,108 - 118,107 - 119,81,6:6 to 6:11,Above Average
lske,68,71,27,116,111 - 121,110 - 122,86,6:6 to 6:11,Above Average
lske,68,71,28,118,113 - 123,112 - 124,88,6:6 to 6:11,Above Average
lske,68,71,29,121,116 - 126,115 - 127,92,7:0 to 7:5,Well Above Average
lske,68,71,30,125,120 - 130,119 - 130,95,7:0 to 7:5,Well Above Average
lske,68,71,31,130,125 - 130,124 - 130,98,7:6 to 7:11,Well Above Average
lske,68,71,32,130,125 - 130,124 - 130,98,8:0 to 8:5,Well Above Average
lske,68,71,33,130,125 - 130,124 - 130,98,8:6 to 9:3,Well Above Average
lske,72,77,0,55,50 - 60,49 - 61,0.1,< start age,Significantly Below Average
lske,72,77,1,58,53 - 63,52 - 64,0.3,< start age,Significantly Below Average
lske,72,77,2,61,56 - 66,55 - 67,0.5,< start age,Significantly Below Average
lske,72,77,3,65,60 - 70,59 - 71,1,< start age,Significantly Below Average
lske,72,77,4,68,63 - 73,62 - 74,2,< start age,Significantly Below Average
lske,72,77,5,70,65 - 75,64 - 76,2,< start age,Well Below Average
lske,72,77,6,72,67 - 77,66 - 78,3,< start age,Well Below Average
lske,72,77,7,74,69 - 79,68 - 80,4,< start age,Well Below Average
lske,72,77,8,76,71 - 81,70 - 82,5,< start age,Well Below Average
lske,72,77,9,77,72 - 82,71 - 83,6,< start age,Well Below Average
lske,72,77,10,79,74 - 84,73 - 85,8,5:0 to 5:3,Well Below Average
lske,72,77,11,80,75 - 85,74 - 86,9,5:0 to 5:3,Below Average
lske,72,77,12,82,77 - 87,76 - 88,12,5:0 to 5:3,Below Average
lske,72,77,13,84,79 - 89,78 - 90,14,5:0 to 5:3,Below Average
lske,72,77,14,85,80 - 90,79 - 91,16,5:0 to 5:3,Below Average
lske,72,77,15,87,82 - 92,81 - 93,19,5:4 to 5:7,Below Average
lske,72,77,16,88,83 - 93,82 - 94,21,5:4 to 5:7,Below Average
lske,72,77,17,90,85 - 95,84 - 96,25,5:4 to 5:7,Average
lske,72,77,18,91,86 - 96,85 - 97,27,5:8 to 5:11,Average
lske,72,77,19,93,88 - 98,87 - 99,32,5:8 to 5:11,Average
lske,72,77,20,94,89 - 99,88 - 100,34,5:8 to 5:11,Average
lske,72,77,21,96,91 - 101,90 - 102,39,5:8 to 5:11,Average
lske,72,77,22,98,93 - 103,92 - 104,45,6:0 to 6:5,Average
lske,72,77,23,100,95 - 105,94 - 106,50,6:0 to 6:5,Average
lske,72,77,24,102,97 - 107,96 - 108,55,6:0 to 6:5,Average
lske,72,77,25,104,99 - 109,98 - 110,61,6:6 to 6:11,Average
lske,72,77,26,106,101 - 111,100 - 112,66,6:6 to 6:11,Average
lske,72,77,27,108,103 - 113,102 - 114,70,6:6 to 6:11,Average
lske,72,77,28,110,105 - 115,104 - 116,75,6:6 to 6:11,Above Average
lske,72,77,29,113,108 - 118,107 - 119,81,7:0 to 7:5,Above Average
lske,72,77,30,117,112 - 122,111 - 123,87,7:0 to 7:5,Above Average
lske,72,77,31,121,116 - 126,115 - 127,92,7:6 to 7:11,Well Above Average
lske,72,77,32,126,121 - 130,120 - 130,96,8:0 to 8:5,Well Above Average
lske,72,77,33,130,125 - 130,124 - 130,98,8:6 to 9:3,Well Above Average
lske,78,83,0,50,45 - 55,44 - 56,0.1,< start age,Significantly Below Average
lske,78,83,1,53,48 - 58,47 - 59,0.1,< start age,Significantly Below Average
lske,78,83,2,57,52 - 62,51 - 63,0.2,< start age,Significantly Below Average
lske,78,83,3,60,55 - 65,54 - 66,0.4,< start age,Significantly Below Average
lske,78,83,4,63,58 - 68,57 - 69,1,< start age,Significantly Below Average
lske,78,83,5,65,60 - 70,59 - 71,1,< start age,Significantly Below Average
lske,78,83,6,67,62 - 72,61 - 73,1,< start age,Significantly Below Average
lske,78,83,7,68,63 - 73,62 - 74,2,< start age,Significantly Below Average
lske,78,83,8,70,65 - 75,64 - 76,2,< start age,Well Below Average
lske,78,83,9,72,67 - 77,66 - 78,3,< start age,Well Below Average
lske,78,83,10,73,68 - 78,67 - 79,4,5:0 to 5:3,Well Below Average
lske,78,83,11,74,69 - 79,68 - 80,4,5:0 to 5:3,Well Below Average
lske,78,83,12,76,71 - 81,70 - 82,5,5:0 to 5:3,Well Below Average
lske,78,83,13,77,72 - 82,71 - 83,6,5:0 to 5:3,Well Below Average
lske,78,83,14,79,74 - 84,73 - 85,8,5:0 to 5:3,Well Below Average
lske,78,83,15,80,75 - 85,74 - 86,9,5:4 to 5:7,Below Average
lske,78,83,16,82,77 - 87,76 - 88,12,5:4 to 5:7,Below Average
lske,78,83,17,83,78 - 88,77 - 89,13,5:4 to 5:7,Below Average
lske,78,83,18,84,79 - 89,78 - 90,14,5:8 to 5:11,Below Average
lske,78,83,19,86,81 - 91,80 - 92,18,5:8 to 5:11,Below Average
lske,78,83,20,87,82 - 92,81 - 93,19,5:8 to 5:11,Below Average
lske,78,83,21,89,84 - 94,83 - 95,23,5:8 to 5:11,Below Average
lske,78,83,22,91,86 - 96,85 - 97,27,6:0 to 6:5,Average
lske,78,83,23,92,87 - 97,86 - 98,30,6:0 to 6:5,Average
lske,78,83,24,94,89 - 99,88 - 100,34,6:0 to 6:5,Average
lske,78,83,25,96,91 - 101,90 - 102,39,6:6 to 6:11,Average
lske,78,83,26,98,93 - 103,92 - 104,45,6:6 to 6:11,Average
lske,78,83,27,100,95 - 105,94 - 106,50,6:6 to 6:11,Average
lske,78,83,28,102,97 - 107,96 - 108,55,6:6 to 6:11,Average
lske,78,83,29,105,100 - 110,99 - 111,63,7:0 to 7:5,Average
lske,78,83,30,108,103 - 113,102 - 114,70,7:0 to 7:5,Average
lske,78,83,31,112,107 - 117,106 - 118,79,7:6 to 7:11,Above Average
lske,78,83,32,117,112 - 122,111 - 123,87,8:0 to 8:5,Above Average
lske,78,83,33,122,117 - 127,116 - 128,93,8:6 to 9:3,Well Above Average
lske,84,89,0,47,42 - 52,41 - 53,<.1,< start age,Significantly Below Average
lske,84,89,1,50,45 - 55,44 - 56,0.1,< start age,Significantly Below Average
lske,84,89,2,53,48 - 58,47 - 59,0.1,< start age,Significantly Below Average
lske,84,89,3,56,51 - 61,50 - 62,0.2,< start age,Significantly Below Average
lske,84,89,4,58,53 - 63,52 - 64,0.3,< start age,Significantly Below Average
lske,84,89,5,60,55 - 65,54 - 66,0.4,< start age,Significantly Below Average
lske,84,89,6,62,57 - 67,56 - 68,1,< start age,Significantly Below Average
lske,84,89,7,64,59 - 69,58 - 70,1,< start age,Significantly Below Average
lske,84,89,8,65,60 - 70,59 - 71,1,< start age,Significantly Below Average
lske,84,89,9,67,62 - 72,61 - 73,1,< start age,Significantly Below Average
lske,84,89,10,68,63 - 73,62 - 74,2,5:0 to 5:3,Significantly Below Average
lske,84,89,11,69,64 - 74,63 - 75,2,5:0 to 5:3,Significantly Below Average
lske,84,89,12,71,66 - 76,65 - 77,3,5:0 to 5:3,Well Below Average
lske,84,89,13,72,67 - 77,66 - 78,3,5:0 to 5:3,Well Below Average
lske,84,89,14,73,68 - 78,67 - 79,4,5:0 to 5:3,Well Below Average
lske,84,89,15,75,70 - 80,69 - 81,5,5:4 to 5:7,Well Below Average
lske,84,89,16,76,71 - 81,70 - 82,5,5:4 to 5:7,Well Below Average
lske,84,89,17,77,72 - 82,71 - 83,6,5:4 to 5:7,Well Below Average
lske,84,89,18,79,74 - 84,73 - 85,8,5:8 to 5:11,Well Below Average
lske,84,89,19,80,75 - 85,74 - 86,9,5:8 to 5:11,Below Average
lske,84,89,20,81,76 - 86,75 - 87,10,5:8 to 5:11,Below Average
lske,84,89,21,83,78 - 88,77 - 89,13,5:8 to 5:11,Below Average
lske,84,89,22,84,79 - 89,78 - 90,14,6:0 to 6:5,Below Average
lske,84,89,23,86,81 - 91,80 - 92,18,6:0 to 6:5,Below Average
lske,84,89,24,88,83 - 93,82 - 94,21,6:0 to 6:5,Below Average
lske,84,89,25,89,84 - 94,83 - 95,23,6:6 to 6:11,Below Average
lske,84,89,26,91,86 - 96,85 - 97,27,6:6 to 6:11,Average
lske,84,89,27,93,88 - 98,87 - 99,32,6:6 to 6:11,Average
lske,84,89,28,95,90 - 100,89 - 101,37,6:6 to 6:11,Average
lske,84,89,29,98,93 - 103,92 - 104,45,7:0 to 7:5,Average
lske,84,89,30,101,96 - 106,95 - 107,53,7:0 to 7:5,Average
lske,84,89,31,104,99 - 109,98 - 110,61,7:6 to 7:11,Average
lske,84,89,32,110,105 - 115,104 - 116,75,8:0 to 8:5,Above Average
lske,84,89,33,115,110 - 120,109 - 121,84,8:6 to 9:3,Above Average
lske,90,95,0,44,40 - 49,40 - 50,<.1,< start age,Significantly Below Average
lske,90,95,1,47,42 - 52,41 - 53,<.1,< start age,Significantly Below Average
lske,90,95,2,49,44 - 54,43 - 55,<.1,< start age,Significantly Below Average
lske,90,95,3,53,48 - 58,47 - 59,0.1,< start age,Significantly Below Average
lske,90,95,4,55,50 - 60,49 - 61,0.1,< start age,Significantly Below Average
lske,90,95,5,56,51 - 61,50 - 62,0.2,< start age,Significantly Below Average
lske,90,95,6,58,53 - 63,52 - 64,0.3,< start age,Significantly Below Average
lske,90,95,7,60,55 - 65,54 - 66,0.4,< start age,Significantly Below Average
lske,90,95,8,61,56 - 66,55 - 67,0.5,< start age,Significantly Below Average
lske,90,95,9,62,57 - 67,56 - 68,1,< start age,Significantly Below Average
lske,90,95,10,64,59 - 69,58 - 70,1,5:0 to 5:3,Significantly Below Average
lske,90,95,11,65,60 - 70,59 - 71,1,5:0 to 5:3,Significantly Below Average
lske,90,95,12,66,61 - 71,60 - 72,1,5:0 to 5:3,Significantly Below Average
lske,90,95,13,67,62 - 72,61 - 73,1,5:0 to 5:3,Significantly Below Average
lske,90,95,14,69,64 - 74,63 - 75,2,5:0 to 5:3,Significantly Below Average
lske,90,95,15,70,65 - 75,64 - 76,2,5:4 to 5:7,Well Below Average
lske,90,95,16,71,66 - 76,65 - 77,3,5:4 to 5:7,Well Below Average
lske,90,95,17,72,67 - 77,66 - 78,3,5:4 to 5:7,Well Below Average
lske,90,95,18,74,69 - 79,68 - 80,4,5:8 to 5:11,Well Below Average
lske,90,95,19,75,70 - 80,69 - 81,5,5:8 to 5:11,Well Below Average
lske,90,95,20,76,71 - 81,70 - 82,5,5:8 to 5:11,Well Below Average
lske,90,95,21,78,73 - 83,72 - 84,7,5:8 to 5:11,Well Below Average
lske,90,95,22,79,74 - 84,73 - 85,8,6:0 to 6:5,Well Below Average
lske,90,95,23,80,75 - 85,74 - 86,9,6:0 to 6:5,Below Average
lske,90,95,24,82,77 - 87,76 - 88,12,6:0 to 6:5,Below Average
lske,90,95,25,83,78 - 88,77 - 89,13,6:6 to 6:11,Below Average
lske,90,95,26,85,80 - 90,79 - 91,16,6:6 to 6:11,Below Average
lske,90,95,27,87,82 - 92,81 - 93,19,6:6 to 6:11,Below Average
lske,90,95,28,89,84 - 94,83 - 95,23,6:6 to 6:11,Below Average
lske,90,95,29,91,86 - 96,85 - 97,27,7:0 to 7:5,Average
lske,90,95,30,94,89 - 99,88 - 100,34,7:0 to 7:5,Average
lske,90,95,31,98,93 - 103,92 - 104,45,7:6 to 7:11,Average
lske,90,95,32,103,98 - 108,97 - 109,58,8:0 to 8:5,Average
lske,90,95,33,110,105 - 115,104 - 116,75,8:6 to 9:3,Above Average
lske,96,101,0,40,40 - 45,40 - 46,<.1,< start age,Significantly Below Average
lske,96,101,1,44,40 - 49,40 - 50,<.1,< start age,Significantly Below Average
lske,96,101,2,46,41 - 51,40 - 52,<.1,< start age,Significantly Below Average
lske,96,101,3,49,44 - 54,43 - 55,<.1,< start age,Significantly Below Average
lske,96,101,4,51,46 - 56,45 - 57,0.1,< start age,Significantly Below Average
lske,96,101,5,53,48 - 58,47 - 59,0.1,< start age,Significantly Below Average
lske,96,101,6,55,50 - 60,49 - 61,0.1,< start age,Significantly Below Average
lske,96,101,7,56,51 - 61,50 - 62,0.2,< start age,Significantly Below Average
lske,96,101,8,57,52 - 62,51 - 63,0.2,< start age,Significantly Below Average
lske,96,101,9,59,54 - 64,53 - 65,0.3,< start age,Significantly Below Average
lske,96,101,10,60,55 - 65,54 - 66,0.4,5:0 to 5:3,Significantly Below Average
lske,96,101,11,61,56 - 66,55 - 67,0.5,5:0 to 5:3,Significantly Below Average
lske,96,101,12,62,57 - 67,56 - 68,1,5:0 to 5:3,Significantly Below Average
lske,96,101,13,63,58 - 68,57 - 69,1,5:0 to 5:3,Significantly Below Average
lske,96,101,14,64,59 - 69,58 - 70,1,5:0 to 5:3,Significantly Below Average
lske,96,101,15,66,61 - 71,60 - 72,1,5:4 to 5:7,Significantly Below Average
lske,96,101,16,67,62 - 72,61 - 73,1,5:4 to 5:7,Significantly Below Average
lske,96,101,17,68,63 - 73,62 - 74,2,5:4 to 5:7,Significantly Below Average
lske,96,101,18,69,64 - 74,63 - 75,2,5:8 to 5:11,Significantly Below Average
lske,96,101,19,70,65 - 75,64 - 76,2,5:8 to 5:11,Well Below Average
lske,96,101,20,72,67 - 77,66 - 78,3,5:8 to 5:11,Well Below Average
lske,96,101,21,73,68 - 78,67 - 79,4,5:8 to 5:11,Well Below Average
lske,96,101,22,74,69 - 79,68 - 80,4,6:0 to 6:5,Well Below Average
lske,96,101,23,75,70 - 80,69 - 81,5,6:0 to 6:5,Well Below Average
lske,96,101,24,77,72 - 82,71 - 83,6,6:0 to 6:5,Well Below Average
lske,96,101,25,78,73 - 83,72 - 84,7,6:6 to 6:11,Well Below Average
lske,96,101,26,80,75 - 85,74 - 86,9,6:6 to 6:11,Below Average
lske,96,101,27,82,77 - 87,76 - 88,12,6:6 to 6:11,Below Average
lske,96,101,28,84,79 - 89,78 - 90,14,6:6 to 6:11,Below Average
lske,96,101,29,86,81 - 91,80 - 92,18,7:0 to 7:5,Below Average
lske,96,101,30,88,83 - 93,82 - 94,21,7:0 to 7:5,Below Average
lske,96,101,31,92,87 - 97,86 - 98,30,7:6 to 7:11,Average
lske,96,101,32,97,92 - 102,91 - 103,42,8:0 to 8:5,Average
lske,96,101,33,105,100 - 110,99 - 111,63,8:6 to 9:3,Average
lske,102,117,0,40,40 - 45,40 - 46,<.1,< start age,Significantly Below Average
lske,102,117,1,40,40 - 45,40 - 46,<.1,< start age,Significantly Below Average
lske,102,117,2,43,40 - 48,40 - 49,<.1,< start age,Significantly Below Average
lske,102,117,3,46,41 - 51,40 - 52,<.1,< start age,Significantly Below Average
lske,102,117,4,48,43 - 53,42 - 54,<.1,< start age,Significantly Below Average
lske,102,117,5,49,44 - 54,43 - 55,<.1,< start age,Significantly Below Average
lske,102,117,6,50,45 - 55,44 - 56,0.1,< start age,Significantly Below Average
