test,agemon_min,agemon_max,raw,ss,CI90,CI95,percentile,age_equiv,desc_range
iwrc,180,203,26,65,60 - 70,59 - 71,1,7.4 - 7.7,Significantly Below Average
iwrc,180,203,27,67,62 - 72,61 - 73,1,7.8 - 7.11,Significantly Below Average
iwrc,180,203,28,69,64 - 74,63 - 75,2,7.8 - 7.11,Significantly Below Average
iwrc,180,203,29,72,67 - 77,66 - 78,3,8.6 - 8.11,Well Below Average
iwrc,180,203,30,74,69 - 79,68 - 80,4,8.6 - 8.11,Well Below Average
iwrc,180,203,31,77,72 - 82,71 - 83,6,9.0 - 9.5,Well Below Average
iwrc,180,203,32,80,75 - 85,74 - 86,9,9.6 - 9.11,Below Average
iwrc,180,203,33,83,78 - 88,77 - 89,13,10.0 - 10.5,Below Average
iwrc,180,203,34,86,81 - 91,80 - 92,18,10.6 - 10.11,Below Average
iwrc,180,203,35,89,84 - 94,83 - 95,23,11.0 - 11.5,Below Average
iwrc,180,203,36,92,87 - 97,86 - 98,30,11.6 - 11.11,Average
iwrc,180,203,37,95,90 - 100,89 - 101,37,13.0 - 13.11,Average
iwrc,180,203,38,98,93 - 103,92 - 104,45,14.0 - 14.11,Average
iwrc,180,203,39,102,97 - 107,96 - 108,55,15.0 - 16.11,Average
iwrc,180,203,40,105,100 - 110,99 - 111,63,17.0 - 18.11,Average
iwrc,180,203,41,108,103 - 113,102 - 114,70,17.0 - 18.11,Average
iwrc,180,203,42,111,106 - 116,105 - 117,77,> Stop age,Above Average
iwrc,180,203,43,114,109 - 119,108 - 120,82,> Stop age,Above Average
iwrc,180,203,44,116,111 - 121,110 - 122,86,> Stop age,Above Average
iwrc,180,203,45,119,114 - 124,113 - 125,90,> Stop age,Above Average
iwrc,180,203,46,122,117 - 127,116 - 128,93,> Stop age,Well Above Average
iwrc,180,203,47,124,119 - 129,118 - 130,95,> Stop age,Well Above Average
iwrc,180,203,48,126,121 - 130,120 - 130,96,> Stop age,Well Above Average
iwrc,180,203,49,128,123 - 130,122 - 130,97,> Stop age,Well Above Average
iwrc,180,203,50,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,180,203,51,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,180,203,52,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,180,203,53,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,180,203,54,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,180,203,55,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,204,227,0,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,1,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,2,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,3,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,4,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,5,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,6,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,7,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,8,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,9,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,10,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,11,40,40 - 45,40 - 46,<.1,< Start age,Significantly Below Average
iwrc,204,227,12,41,40 - 46,40 - 47,<.1,< Start age,Significantly Below Average
iwrc,204,227,13,42,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
iwrc,204,227,14,44,40 - 49,40 - 50,<.1,< Start age,Significantly Below Average
iwrc,204,227,15,45,40 - 50,40 - 51,<.1,< Start age,Significantly Below Average
iwrc,204,227,16,47,42 - 52,41 - 53,<.1,< Start age,Significantly Below Average
iwrc,204,227,17,48,43 - 53,42 - 54,<.1,< Start age,Significantly Below Average
iwrc,204,227,18,50,45 - 55,44 - 56,0.1,< Start age,Significantly Below Average
iwrc,204,227,19,51,46 - 56,45 - 57,0.1,6.0 - 6.3,Significantly Below Average
iwrc,204,227,20,53,48 - 58,47 - 59,0.1,6.0 - 6.3,Significantly Below Average
iwrc,204,227,21,55,50 - 60,49 - 61,0.1,6.0 - 6.3,Significantly Below Average
iwrc,204,227,22,57,52 - 62,51 - 63,0.2,6.4 - 6.7,Significantly Below Average
iwrc,204,227,23,59,54 - 64,53 - 65,0.3,6.8 - 6.11,Significantly Below Average
iwrc,204,227,24,61,56 - 66,55 - 67,0.5,7.0 - 7.3,Significantly Below Average
iwrc,204,227,25,63,58 - 68,57 - 69,1,7.0 - 7.3,Significantly Below Average
iwrc,204,227,26,65,60 - 70,59 - 71,1,7.4 - 7.7,Significantly Below Average
iwrc,204,227,27,67,62 - 72,61 - 73,1,7.8 - 7.11,Significantly Below Average
iwrc,204,227,28,69,64 - 74,63 - 75,2,7.8 - 7.11,Significantly Below Average
iwrc,204,227,29,72,67 - 77,66 - 78,3,8.6 - 8.11,Well Below Average
iwrc,204,227,30,74,69 - 79,68 - 80,4,8.6 - 8.11,Well Below Average
iwrc,204,227,31,77,72 - 82,71 - 83,6,9.0 - 9.5,Well Below Average
iwrc,204,227,32,79,74 - 84,73 - 85,8,9.6 - 9.11,Well Below Average
iwrc,204,227,33,82,77 - 87,76 - 88,12,10.0 - 10.5,Below Average
iwrc,204,227,34,84,79 - 89,78 - 90,14,10.6 - 10.11,Below Average
iwrc,204,227,35,86,81 - 91,80 - 92,18,11.0 - 11.5,Below Average
iwrc,204,227,36,89,84 - 94,83 - 95,23,11.6 - 11.11,Below Average
iwrc,204,227,37,91,86 - 96,85 - 97,27,13.0 - 13.11,Average
iwrc,204,227,38,94,89 - 99,88 - 100,34,14.0 - 14.11,Average
iwrc,204,227,39,96,91 - 101,90 - 102,39,15.0 - 16.11,Average
iwrc,204,227,40,98,93 - 103,92 - 104,45,17.0 - 18.11,Average
iwrc,204,227,41,102,97 - 107,96 - 108,55,17.0 - 18.11,Average
iwrc,204,227,42,106,101 - 111,100 - 112,66,> Stop age,Average
iwrc,204,227,43,109,104 - 114,103 - 115,73,> Stop age,Average
iwrc,204,227,44,112,107 - 117,106 - 118,79,> Stop age,Above Average
iwrc,204,227,45,115,110 - 120,109 - 121,84,> Stop age,Above Average
iwrc,204,227,46,118,113 - 123,112 - 124,88,> Stop age,Above Average
iwrc,204,227,47,121,116 - 126,115 - 127,92,> Stop age,Well Above Average
iwrc,204,227,48,123,118 - 128,117 - 129,94,> Stop age,Well Above Average
iwrc,204,227,49,126,121 - 130,120 - 130,96,> Stop age,Well Above Average
iwrc,204,227,50,129,124 - 130,123 - 130,97,> Stop age,Well Above Average
iwrc,204,227,51,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,204,227,52,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,204,227,53,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,204,227,54,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
iwrc,204,227,55,130,125 - 130,124 - 130,98,> Stop age,Well Above Average
blnc,72,75,0,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,72,75,1,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,72,75,2,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,72,75,3,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,72,75,4,45,40 - 52,40 - 53,<.1,< Start age,Significantly Below Average
blnc,72,75,5,50,43 - 57,42 - 58,0.1,< Start age,Significantly Below Average
blnc,72,75,6,54,47 - 61,46 - 62,0.1,< Start age,Significantly Below Average
blnc,72,75,7,59,52 - 66,51 - 67,0.3,< Start age,Significantly Below Average
blnc,72,75,8,64,57 - 71,56 - 72,1,< Start age,Significantly Below Average
blnc,72,75,9,69,62 - 76,61 - 77,2,< Start age,Significantly Below Average
blnc,72,75,10,74,67 - 81,66 - 82,4,< Start age,Well Below Average
blnc,72,75,11,78,71 - 85,70 - 86,7,< Start age,Well Below Average
blnc,72,75,12,83,76 - 90,75 - 91,13,< Start age,Below Average
blnc,72,75,13,88,81 - 95,80 - 96,21,< Start age,Below Average
blnc,72,75,14,93,86 - 100,85 - 101,32,< Start age,Average
blnc,72,75,15,98,91 - 105,90 - 106,45,6.0 - 6.3,Average
blnc,72,75,16,103,96 - 110,95 - 111,58,6.4 - 6.7,Average
blnc,72,75,17,107,100 - 114,99 - 115,68,7.8 - 7.11,Average
blnc,72,75,18,112,105 - 119,104 - 120,79,9.0 - 9.5,Above Average
blnc,72,75,19,116,109 - 123,108 - 124,86,11.0 - 11.5,Above Average
blnc,72,75,20,120,113 - 127,112 - 128,91,12.6 - 12.11,Well Above Average
blnc,72,75,21,124,117 - 130,116 - 130,95,14.0 - 14.11,Well Above Average
blnc,72,75,22,127,120 - 130,119 - 130,96,15.0 - 16.11,Well Above Average
blnc,72,75,23,130,123 - 130,122 - 130,98,17.0 - 18.11,Well Above Average
blnc,72,75,24,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,72,75,25,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,72,75,26,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,72,75,27,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,72,75,28,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,72,75,29,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,76,79,0,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,76,79,1,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,76,79,2,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,76,79,3,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,76,79,4,43,40 - 50,40 - 51,<.1,< Start age,Significantly Below Average
blnc,76,79,5,48,41 - 55,40 - 56,<.1,< Start age,Significantly Below Average
blnc,76,79,6,53,46 - 60,45 - 61,0.1,< Start age,Significantly Below Average
blnc,76,79,7,58,51 - 65,50 - 66,0.3,< Start age,Significantly Below Average
blnc,76,79,8,63,56 - 70,55 - 71,1,< Start age,Significantly Below Average
blnc,76,79,9,68,61 - 75,60 - 76,2,< Start age,Significantly Below Average
blnc,76,79,10,73,66 - 80,65 - 81,4,< Start age,Well Below Average
blnc,76,79,11,77,70 - 84,69 - 85,6,< Start age,Well Below Average
blnc,76,79,12,82,75 - 89,74 - 90,12,< Start age,Below Average
blnc,76,79,13,87,80 - 94,79 - 95,19,< Start age,Below Average
blnc,76,79,14,91,84 - 98,83 - 99,27,< Start age,Average
blnc,76,79,15,96,89 - 103,88 - 104,39,6.0 - 6.3,Average
blnc,76,79,16,101,94 - 108,93 - 109,53,6.4 - 6.7,Average
blnc,76,79,17,106,99 - 113,98 - 114,66,7.8 - 7.11,Average
blnc,76,79,18,110,103 - 117,102 - 118,75,9.0 - 9.5,Above Average
blnc,76,79,19,114,107 - 121,106 - 122,82,11.0 - 11.5,Above Average
blnc,76,79,20,118,111 - 125,110 - 126,88,12.6 - 12.11,Above Average
blnc,76,79,21,122,115 - 129,114 - 130,93,14.0 - 14.11,Well Above Average
blnc,76,79,22,126,119 - 130,118 - 130,96,15.0 - 16.11,Well Above Average
blnc,76,79,23,129,122 - 130,121 - 130,97,17.0 - 18.11,Well Above Average
blnc,76,79,24,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,76,79,25,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,76,79,26,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,76,79,27,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,76,79,28,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,76,79,29,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,80,83,0,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,80,83,1,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,80,83,2,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,80,83,3,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,80,83,4,42,40 - 49,40 - 50,<.1,< Start age,Significantly Below Average
blnc,80,83,5,47,40 - 54,40 - 55,<.1,< Start age,Significantly Below Average
blnc,80,83,6,52,45 - 59,44 - 60,0.1,< Start age,Significantly Below Average
blnc,80,83,7,57,50 - 64,49 - 65,0.2,< Start age,Significantly Below Average
blnc,80,83,8,62,55 - 69,54 - 70,1,< Start age,Significantly Below Average
blnc,80,83,9,67,60 - 74,59 - 75,1,< Start age,Significantly Below Average
blnc,80,83,10,72,65 - 79,64 - 80,3,< Start age,Well Below Average
blnc,80,83,11,76,69 - 83,68 - 84,5,< Start age,Well Below Average
blnc,80,83,12,81,74 - 88,73 - 89,10,< Start age,Below Average
blnc,80,83,13,86,79 - 93,78 - 94,18,< Start age,Below Average
blnc,80,83,14,90,83 - 97,82 - 98,25,< Start age,Average
blnc,80,83,15,95,88 - 102,87 - 103,37,6.0 - 6.3,Average
blnc,80,83,16,100,93 - 107,92 - 108,50,6.4 - 6.7,Average
blnc,80,83,17,104,97 - 111,96 - 112,61,7.8 - 7.11,Average
blnc,80,83,18,109,102 - 116,101 - 117,73,9.0 - 9.5,Average
blnc,80,83,19,113,106 - 120,105 - 121,81,11.0 - 11.5,Above Average
blnc,80,83,20,117,110 - 124,109 - 125,87,12.6 - 12.11,Above Average
blnc,80,83,21,121,114 - 128,113 - 129,92,14.0 - 14.11,Well Above Average
blnc,80,83,22,124,117 - 130,116 - 130,95,15.0 - 16.11,Well Above Average
blnc,80,83,23,128,121 - 130,120 - 130,97,17.0 - 18.11,Well Above Average
blnc,80,83,24,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,80,83,25,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,80,83,26,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,80,83,27,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,80,83,28,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,80,83,29,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,84,87,0,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,84,87,1,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,84,87,2,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,84,87,3,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,84,87,4,41,40 - 48,40 - 49,<.1,< Start age,Significantly Below Average
blnc,84,87,5,46,40 - 53,40 - 54,<.1,< Start age,Significantly Below Average
blnc,84,87,6,51,44 - 58,43 - 59,0.1,< Start age,Significantly Below Average
blnc,84,87,7,56,49 - 63,48 - 64,0.2,< Start age,Significantly Below Average
blnc,84,87,8,61,54 - 68,53 - 69,0.5,< Start age,Significantly Below Average
blnc,84,87,9,66,59 - 73,58 - 74,1,< Start age,Significantly Below Average
blnc,84,87,10,71,64 - 78,63 - 79,3,< Start age,Well Below Average
blnc,84,87,11,75,68 - 82,67 - 83,5,< Start age,Well Below Average
blnc,84,87,12,80,73 - 87,72 - 88,9,< Start age,Below Average
blnc,84,87,13,85,78 - 92,77 - 93,16,< Start age,Below Average
blnc,84,87,14,88,81 - 95,80 - 96,21,< Start age,Below Average
blnc,84,87,15,93,86 - 100,85 - 101,32,6.0 - 6.3,Average
blnc,84,87,16,98,91 - 105,90 - 106,45,6.4 - 6.7,Average
blnc,84,87,17,103,96 - 110,95 - 111,58,7.8 - 7.11,Average
blnc,84,87,18,107,100 - 114,99 - 115,68,9.0 - 9.5,Average
blnc,84,87,19,112,105 - 119,104 - 120,79,11.0 - 11.5,Above Average
blnc,84,87,20,115,108 - 122,107 - 123,84,12.6 - 12.11,Above Average
blnc,84,87,21,119,112 - 126,111 - 127,90,14.0 - 14.11,Above Average
blnc,84,87,22,123,116 - 130,115 - 130,94,15.0 - 16.11,Well Above Average
blnc,84,87,23,126,119 - 130,118 - 130,96,17.0 - 18.11,Well Above Average
blnc,84,87,24,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,84,87,25,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,84,87,26,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,84,87,27,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,84,87,28,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,84,87,29,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,88,91,0,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,88,91,1,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,88,91,2,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,88,91,3,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,88,91,4,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,88,91,5,45,40 - 52,40 - 53,<.1,< Start age,Significantly Below Average
blnc,88,91,6,50,43 - 57,42 - 58,0.1,< Start age,Significantly Below Average
blnc,88,91,7,55,48 - 62,47 - 63,0.1,< Start age,Significantly Below Average
blnc,88,91,8,60,53 - 67,52 - 68,0.4,< Start age,Significantly Below Average
blnc,88,91,9,65,58 - 72,57 - 73,1,< Start age,Significantly Below Average
blnc,88,91,10,70,63 - 77,62 - 78,2,< Start age,Well Below Average
blnc,88,91,11,74,67 - 81,66 - 82,4,< Start age,Well Below Average
blnc,88,91,12,79,72 - 86,71 - 87,8,< Start age,Well Below Average
blnc,88,91,13,83,76 - 90,75 - 91,13,< Start age,Below Average
blnc,88,91,14,87,80 - 94,79 - 95,19,< Start age,Below Average
blnc,88,91,15,92,85 - 99,84 - 100,30,6.0 - 6.3,Average
blnc,88,91,16,97,90 - 104,89 - 105,42,6.4 - 6.7,Average
blnc,88,91,17,102,95 - 109,94 - 110,55,7.8 - 7.11,Average
blnc,88,91,18,106,99 - 113,98 - 114,66,9.0 - 9.5,Average
blnc,88,91,19,110,103 - 117,102 - 118,75,11.0 - 11.5,Above Average
blnc,88,91,20,114,107 - 121,106 - 122,82,12.6 - 12.11,Above Average
blnc,88,91,21,118,111 - 125,110 - 126,88,14.0 - 14.11,Above Average
blnc,88,91,22,122,115 - 129,114 - 130,93,15.0 - 16.11,Well Above Average
blnc,88,91,23,125,118 - 130,117 - 130,95,17.0 - 18.11,Well Above Average
blnc,88,91,24,128,121 - 130,120 - 130,97,> Stop age,Well Above Average
blnc,88,91,25,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,88,91,26,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,88,91,27,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,88,91,28,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,88,91,29,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,92,95,0,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,92,95,1,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,92,95,2,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,92,95,3,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,92,95,4,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,92,95,5,43,40 - 50,40 - 51,<.1,< Start age,Significantly Below Average
blnc,92,95,6,48,41 - 55,40 - 56,<.1,< Start age,Significantly Below Average
blnc,92,95,7,53,46 - 60,45 - 61,0.1,< Start age,Significantly Below Average
blnc,92,95,8,58,51 - 65,50 - 66,0.3,< Start age,Significantly Below Average
blnc,92,95,9,63,56 - 70,55 - 71,1,< Start age,Significantly Below Average
blnc,92,95,10,67,60 - 74,59 - 75,1,< Start age,Significantly Below Average
blnc,92,95,11,71,64 - 78,63 - 79,3,< Start age,Well Below Average
blnc,92,95,12,76,69 - 83,68 - 84,5,< Start age,Well Below Average
blnc,92,95,13,81,74 - 88,73 - 89,10,< Start age,Below Average
blnc,92,95,14,86,79 - 93,78 - 94,18,< Start age,Below Average
blnc,92,95,15,91,84 - 98,83 - 99,27,6.0 - 6.3,Average
blnc,92,95,16,96,89 - 103,88 - 104,39,6.4 - 6.7,Average
blnc,92,95,17,101,94 - 108,93 - 109,53,7.8 - 7.11,Average
blnc,92,95,18,105,98 - 112,97 - 113,63,9.0 - 9.5,Average
blnc,92,95,19,109,102 - 116,101 - 117,73,11.0 - 11.5,Average
blnc,92,95,20,113,106 - 120,105 - 121,81,12.6 - 12.11,Above Average
blnc,92,95,21,117,110 - 124,109 - 125,87,14.0 - 14.11,Above Average
blnc,92,95,22,120,113 - 127,112 - 128,91,15.0 - 16.11,Well Above Average
blnc,92,95,23,124,117 - 130,116 - 130,95,17.0 - 18.11,Well Above Average
blnc,92,95,24,127,120 - 130,119 - 130,96,> Stop age,Well Above Average
blnc,92,95,25,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,92,95,26,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,92,95,27,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,92,95,28,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,92,95,29,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,96,101,0,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,96,101,1,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,96,101,2,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,96,101,3,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,96,101,4,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,96,101,5,42,40 - 49,40 - 50,<.1,< Start age,Significantly Below Average
blnc,96,101,6,47,40 - 54,40 - 55,<.1,< Start age,Significantly Below Average
blnc,96,101,7,52,45 - 59,44 - 60,0.1,< Start age,Significantly Below Average
blnc,96,101,8,57,50 - 64,49 - 65,0.2,< Start age,Significantly Below Average
blnc,96,101,9,62,55 - 69,54 - 70,1,< Start age,Significantly Below Average
blnc,96,101,10,66,59 - 73,58 - 74,1,< Start age,Significantly Below Average
blnc,96,101,11,70,63 - 77,62 - 78,2,< Start age,Well Below Average
blnc,96,101,12,75,68 - 82,67 - 83,5,< Start age,Well Below Average
blnc,96,101,13,80,73 - 87,72 - 88,9,< Start age,Below Average
blnc,96,101,14,85,78 - 92,77 - 93,16,< Start age,Below Average
blnc,96,101,15,90,83 - 97,82 - 98,25,6.0 - 6.3,Average
blnc,96,101,16,95,88 - 102,87 - 103,37,6.4 - 6.7,Average
blnc,96,101,17,99,92 - 106,91 - 107,47,7.8 - 7.11,Average
blnc,96,101,18,104,97 - 111,96 - 112,61,9.0 - 9.5,Average
blnc,96,101,19,108,101 - 115,100 - 116,70,11.0 - 11.5,Average
blnc,96,101,20,112,105 - 119,104 - 120,79,12.6 - 12.11,Above Average
blnc,96,101,21,115,108 - 122,107 - 123,84,14.0 - 14.11,Above Average
blnc,96,101,22,119,112 - 126,111 - 127,90,15.0 - 16.11,Above Average
blnc,96,101,23,122,115 - 129,114 - 130,93,17.0 - 18.11,Well Above Average
blnc,96,101,24,126,119 - 130,118 - 130,96,> Stop age,Well Above Average
blnc,96,101,25,129,122 - 130,121 - 130,97,> Stop age,Well Above Average
blnc,96,101,26,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,96,101,27,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,96,101,28,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,96,101,29,130,123 - 130,122 - 130,98,> Stop age,Well Above Average
blnc,102,107,0,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,102,107,1,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,102,107,2,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
blnc,102,107,3,40,40 - 47,40 - 48,<.1,< Start age,Significantly Below Average
