norm_group,test,age_min,age_max,raw,ss,CI90,CI95,percentile,equiv,desc_range
age,PV,114,119,87,45,40 - 56,40 - 58,<.1,< Start age,Significantly Below Average
age,PV,114,119,88,46,40 - 57,40 - 59,<.1,< Start age,Significantly Below Average
age,PV,114,119,89,47,40 - 58,40 - 60,<.1,< Start age,Significantly Below Average
age,PV,114,119,90,48,40 - 59,40 - 61,<.1,< Start age,Significantly Below Average
age,PV,114,119,91,50,40 - 61,40 - 63,0.1,< Start age,Significantly Below Average
age,PV,114,119,92,51,40 - 62,40 - 64,0.1,< Start age,Significantly Below Average
age,PV,114,119,93,52,41 - 63,40 - 65,0.1,< Start age,Significantly Below Average
age,PV,114,119,94,54,43 - 65,41 - 67,0.1,< Start age,Significantly Below Average
age,PV,114,119,95,55,44 - 66,42 - 68,0.1,< Start age,Significantly Below Average
age,PV,114,119,96,56,45 - 67,43 - 69,0.2,< Start age,Significantly Below Average
age,PV,114,119,97,58,47 - 69,45 - 71,0.3,5:0 to 5:3,Significantly Below Average
age,PV,114,119,98,59,48 - 70,46 - 72,0.3,5:0 to 5:3,Significantly Below Average
age,PV,114,119,99,60,49 - 71,47 - 73,0.4,5:0 to 5:3,Significantly Below Average
age,PV,114,119,100,62,51 - 73,49 - 75,1,5:0 to 5:3,Significantly Below Average
age,PV,114,119,101,63,52 - 74,50 - 76,1,5:0 to 5:3,Significantly Below Average
age,PV,114,119,102,65,54 - 76,52 - 78,1,5:4 to 5:7,Significantly Below Average
age,PV,114,119,103,66,55 - 77,53 - 79,1,5:4 to 5:7,Significantly Below Average
age,PV,114,119,104,68,57 - 79,55 - 81,2,5:8 to 5:11,Significantly Below Average
age,PV,114,119,105,69,58 - 80,56 - 82,2,5:8 to 5:11,Significantly Below Average
age,PV,114,119,106,71,60 - 82,58 - 84,3,6:0 to 6:3,Well Below Average
age,PV,114,119,107,72,61 - 83,59 - 85,3,6:0 to 6:3,Well Below Average
age,PV,114,119,108,74,63 - 85,61 - 87,4,6:4 to 6:7,Well Below Average
age,PV,114,119,109,76,65 - 87,63 - 89,5,6:4 to 6:7,Well Below Average
age,PV,114,119,110,77,66 - 88,64 - 90,6,6:8 to 6:11,Well Below Average
age,PV,114,119,111,79,68 - 90,66 - 92,8,6:8 to 6:11,Well Below Average
age,PV,114,119,112,81,70 - 92,68 - 94,10,7:0 to 7:3,Below Average
age,PV,114,119,113,82,71 - 93,69 - 95,12,7:0 to 7:3,Below Average
age,PV,114,119,114,84,73 - 95,71 - 97,14,7:4 to 7:7,Below Average
age,PV,114,119,115,86,75 - 97,73 - 99,18,7:4 to 7:7,Below Average
age,PV,114,119,116,88,77 - 99,75 - 101,21,7:8 to 7:11,Below Average
age,PV,114,119,117,89,78 - 100,76 - 102,23,8:0 to 8:5,Below Average
age,PV,114,119,118,91,80 - 102,78 - 104,27,8:0 to 8:5,Average
age,PV,114,119,119,93,82 - 104,80 - 106,32,8:6 to 8:11,Average
age,PV,114,119,120,94,83 - 105,81 - 107,34,8:6 to 8:11,Average
age,PV,114,119,121,96,85 - 107,83 - 109,39,9:0 to 9:5,Average
age,PV,114,119,122,98,87 - 109,85 - 111,45,9:0 to 9:5,Average
age,PV,114,119,123,100,89 - 111,87 - 113,50,9:6 to 9:11,Average
age,PV,114,119,124,101,90 - 112,88 - 114,53,10:0 to 10:5,Average
age,PV,114,119,125,103,92 - 114,90 - 116,58,10:0 to 10:5,Average
age,PV,114,119,126,105,94 - 116,92 - 118,63,10:6 to 10:11,Average
age,PV,114,119,127,106,95 - 117,93 - 119,66,11:0 to 11:5,Average
age,PV,114,119,128,108,97 - 119,95 - 121,70,11:6 to 11:11,Average
age,PV,114,119,129,109,98 - 120,96 - 122,73,12:0 to 12:5,Average
age,PV,114,119,130,111,100 - 122,98 - 124,77,12:6 to 12:11,Above Average
age,PV,114,119,131,113,102 - 124,100 - 126,81,13:0 to 13:11,Above Average
age,PV,114,119,132,114,103 - 125,101 - 127,82,14:0 to 14:11,Above Average
age,PV,114,119,133,116,105 - 127,103 - 129,86,15:0 to 16:11,Above Average
age,PV,114,119,134,117,106 - 128,104 - 130,87,15:0 to 16:11,Above Average
age,PV,114,119,135,119,108 - 130,106 - 130,90,15:0 to 16:11,Above Average
age,PV,114,119,136,120,109 - 130,107 - 130,91,17:0 to 18:11,Well Above Average
age,PV,114,119,137,121,110 - 130,108 - 130,92,17:0 to 18:11,Well Above Average
age,PV,114,119,138,123,112 - 130,110 - 130,94,17:0 to 18:11,Well Above Average
age,PV,114,119,139,124,113 - 130,111 - 130,95,> stop age,Well Above Average
age,PV,114,119,140,126,115 - 130,113 - 130,96,> stop age,Well Above Average
age,PV,114,119,141,127,116 - 130,114 - 130,96,> stop age,Well Above Average
age,PV,114,119,142,128,117 - 130,115 - 130,97,> stop age,Well Above Average
age,PV,114,119,143,129,118 - 130,116 - 130,97,> stop age,Well Above Average
age,PV,114,119,144,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,145,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,146,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,147,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,148,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,149,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,150,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,151,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,152,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,153,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,154,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,155,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,156,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,157,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,158,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,159,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,160,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,161,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,162,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,163,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,164,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,165,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,166,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,167,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,168,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,169,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,170,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,171,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,172,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,114,119,173,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,29,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,30,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,31,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,32,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,33,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,34,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,35,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,36,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,37,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,38,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,39,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,40,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,41,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,42,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,43,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,44,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,45,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,46,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,47,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,48,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,49,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,50,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,51,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,52,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,53,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,54,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,55,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,56,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,57,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,58,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,59,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,60,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,61,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,62,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,63,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,64,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,65,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,66,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,67,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,68,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,69,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,70,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,71,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,72,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,73,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,74,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,75,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,76,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,77,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,78,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,79,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,80,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,81,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,82,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,83,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,84,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,120,125,85,41,40 - 52,40 - 54,<.1,< Start age,Significantly Below Average
age,PV,120,125,86,42,40 - 53,40 - 55,<.1,< Start age,Significantly Below Average
age,PV,120,125,87,43,40 - 54,40 - 56,<.1,< Start age,Significantly Below Average
age,PV,120,125,88,44,40 - 55,40 - 57,<.1,< Start age,Significantly Below Average
age,PV,120,125,89,45,40 - 56,40 - 58,<.1,< Start age,Significantly Below Average
age,PV,120,125,90,46,40 - 57,40 - 59,<.1,< Start age,Significantly Below Average
age,PV,120,125,91,47,40 - 58,40 - 60,<.1,< Start age,Significantly Below Average
age,PV,120,125,92,49,40 - 60,40 - 62,<.1,< Start age,Significantly Below Average
age,PV,120,125,93,50,40 - 61,40 - 63,0.1,< Start age,Significantly Below Average
age,PV,120,125,94,51,40 - 62,40 - 64,0.1,< Start age,Significantly Below Average
age,PV,120,125,95,52,41 - 63,40 - 65,0.1,< Start age,Significantly Below Average
age,PV,120,125,96,54,43 - 65,41 - 67,0.1,< Start age,Significantly Below Average
age,PV,120,125,97,55,44 - 66,42 - 68,0.1,5:0 to 5:3,Significantly Below Average
age,PV,120,125,98,56,45 - 67,43 - 69,0.2,5:0 to 5:3,Significantly Below Average
age,PV,120,125,99,58,47 - 69,45 - 71,0.3,5:0 to 5:3,Significantly Below Average
age,PV,120,125,100,59,48 - 70,46 - 72,0.3,5:0 to 5:3,Significantly Below Average
age,PV,120,125,101,61,50 - 72,48 - 74,0.5,5:0 to 5:3,Significantly Below Average
age,PV,120,125,102,62,51 - 73,49 - 75,1,5:4 to 5:7,Significantly Below Average
age,PV,120,125,103,63,52 - 74,50 - 76,1,5:4 to 5:7,Significantly Below Average
age,PV,120,125,104,65,54 - 76,52 - 78,1,5:8 to 5:11,Significantly Below Average
age,PV,120,125,105,66,55 - 77,53 - 79,1,5:8 to 5:11,Significantly Below Average
age,PV,120,125,106,68,57 - 79,55 - 81,2,6:0 to 6:3,Significantly Below Average
age,PV,120,125,107,70,59 - 81,57 - 83,2,6:0 to 6:3,Well Below Average
age,PV,120,125,108,71,60 - 82,58 - 84,3,6:4 to 6:7,Well Below Average
age,PV,120,125,109,73,62 - 84,60 - 86,4,6:4 to 6:7,Well Below Average
age,PV,120,125,110,74,63 - 85,61 - 87,4,6:8 to 6:11,Well Below Average
age,PV,120,125,111,76,65 - 87,63 - 89,5,6:8 to 6:11,Well Below Average
age,PV,120,125,112,78,67 - 89,65 - 91,7,7:0 to 7:3,Well Below Average
age,PV,120,125,113,79,68 - 90,66 - 92,8,7:0 to 7:3,Well Below Average
age,PV,120,125,114,81,70 - 92,68 - 94,10,7:4 to 7:7,Below Average
age,PV,120,125,115,83,72 - 94,70 - 96,13,7:4 to 7:7,Below Average
age,PV,120,125,116,85,74 - 96,72 - 98,16,7:8 to 7:11,Below Average
age,PV,120,125,117,86,75 - 97,73 - 99,18,8:0 to 8:5,Below Average
age,PV,120,125,118,88,77 - 99,75 - 101,21,8:0 to 8:5,Below Average
age,PV,120,125,119,90,79 - 101,77 - 103,25,8:6 to 8:11,Average
age,PV,120,125,120,92,81 - 103,79 - 105,30,8:6 to 8:11,Average
age,PV,120,125,121,94,83 - 105,81 - 107,34,9:0 to 9:5,Average
age,PV,120,125,122,95,84 - 106,82 - 108,37,9:0 to 9:5,Average
age,PV,120,125,123,97,86 - 108,84 - 110,42,9:6 to 9:11,Average
age,PV,120,125,124,99,88 - 110,86 - 112,47,10:0 to 10:5,Average
age,PV,120,125,125,101,90 - 112,88 - 114,53,10:0 to 10:5,Average
age,PV,120,125,126,102,91 - 113,89 - 115,55,10:6 to 10:11,Average
age,PV,120,125,127,104,93 - 115,91 - 117,61,11:0 to 11:5,Average
age,PV,120,125,128,106,95 - 117,93 - 119,66,11:6 to 11:11,Average
age,PV,120,125,129,107,96 - 118,94 - 120,68,12:0 to 12:5,Average
age,PV,120,125,130,109,98 - 120,96 - 122,73,12:6 to 12:11,Average
age,PV,120,125,131,111,100 - 122,98 - 124,77,13:0 to 13:11,Above Average
age,PV,120,125,132,112,101 - 123,99 - 125,79,14:0 to 14:11,Above Average
age,PV,120,125,133,114,103 - 125,101 - 127,82,15:0 to 16:11,Above Average
age,PV,120,125,134,115,104 - 126,102 - 128,84,15:0 to 16:11,Above Average
age,PV,120,125,135,117,106 - 128,104 - 130,87,15:0 to 16:11,Above Average
age,PV,120,125,136,118,107 - 129,105 - 130,88,17:0 to 18:11,Above Average
age,PV,120,125,137,120,109 - 130,107 - 130,91,17:0 to 18:11,Well Above Average
age,PV,120,125,138,121,110 - 130,108 - 130,92,17:0 to 18:11,Well Above Average
age,PV,120,125,139,123,112 - 130,110 - 130,94,> stop age,Well Above Average
age,PV,120,125,140,124,113 - 130,111 - 130,95,> stop age,Well Above Average
age,PV,120,125,141,126,115 - 130,113 - 130,96,> stop age,Well Above Average
age,PV,120,125,142,127,116 - 130,114 - 130,96,> stop age,Well Above Average
age,PV,120,125,143,128,117 - 130,115 - 130,97,> stop age,Well Above Average
age,PV,120,125,144,129,118 - 130,116 - 130,97,> stop age,Well Above Average
age,PV,120,125,145,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,146,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,147,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,148,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,149,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,150,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,151,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,152,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,153,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,154,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,155,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,156,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,157,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,158,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,159,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,160,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,161,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,162,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,163,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,164,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,165,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,166,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,167,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,168,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,169,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,170,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,171,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,172,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,120,125,173,130,119 - 130,117 - 130,98,> stop age,Well Above Average
age,PV,126,131,29,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,30,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,31,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,32,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,33,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,34,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,35,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,36,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,37,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,38,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,39,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,40,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,41,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,42,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,43,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,44,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,45,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,46,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,47,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,48,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,49,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
age,PV,126,131,50,40,40 - 51,40 - 53,<.1,< Start age,Significantly Below Average
